label	s1	s2	sharedsobs	braycurtis	spearman	thetayc	thetayc_lci	thetayc_hci	jsd	sharednseqs
0.03	d11_1271_1	d19_1207_2B	5	0.599187	0.946205	0.427296	0.415144	0.439448	0.206867	43317
0.03	d11_1271_2	d19_1207_2B	7	0.629737	0.947516	0.433592	0.421641	0.445542	0.207958	46999
0.03	d19_1203_1	d19_1207_2B	6	0.842233	0.962686	0.933978	0.930534	0.937421	0.49835	30374
0.03	d19_1203_2	d19_1207_2B	13	0.763997	0.943382	0.837802	0.830905	0.844699	0.386072	30720
0.03	d19_1203_3	d19_1207_2B	9	0.724104	0.949705	0.828748	0.822536	0.83496	0.452096	38094
0.03	d19_1203_4	d19_1207_2B	9	0.699619	0.945139	0.821052	0.814472	0.827632	0.454432	38358
0.03	d19_1207_1	d19_1207_2B	8	0.828671	0.919959	0.859769	0.853454	0.866085	0.516555	33818
0.03	d19_1207_2A	d19_1207_2B	7	0.736676	0.95663	0.755806	0.747234	0.764377	0.419041	29834
0.03	d11_1203_1	d19_1207_3	8	0.734598	0.952297	0.886337	0.882381	0.890293	0.410278	47219
0.03	d11_1203_2	d19_1207_3	10	0.705564	0.951179	0.890263	0.886422	0.894104	0.409303	42617
0.03	d11_1203_3	d19_1207_3	9	0.686261	0.951037	0.901202	0.897658	0.904746	0.420169	38905
0.03	d11_1203_4	d19_1207_3	9	0.718644	0.952239	0.889396	0.885529	0.893262	0.412987	44513
0.03	d11_1207_1	d19_1207_3	11	0.70825	0.950976	0.885429	0.881381	0.889476	0.415527	42605
0.03	d11_1207_2	d19_1207_3	13	0.712727	0.957009	0.905025	0.901648	0.908403	0.422348	43812
0.03	d11_1207_3	d19_1207_3	12	0.753483	0.953579	0.890509	0.886654	0.894363	0.417563	50820
0.03	d11_1207_4	d19_1207_3	10	0.722647	0.941905	0.879528	0.875274	0.883783	0.408877	45206
0.03	d11_1268_1	d19_1207_3	10	0.945827	0.952141	0.963071	0.960959	0.965183	0.587449	47256
0.03	d11_1268_2	d19_1207_3	7	0.955338	0.934561	0.963051	0.960938	0.965165	0.587764	57409
0.03	d11_1269_1	d19_1207_3	11	0.812579	0.944081	0.884616	0.880448	0.888784	0.428333	66844
0.03	d11_1269_2	d19_1207_3	9	0.779627	0.939431	0.876491	0.872153	0.880829	0.415936	56849
0.03	d11_1270_1	d19_1207_3	5	0.863207	0.951039	0.865912	0.861257	0.870566	0.41661	74463
0.03	d11_1270_2	d19_1207_3	8	0.749675	0.960526	0.865871	0.861226	0.870515	0.410688	40819
0.03	d11_1271_1	d19_1207_3	5	0.801037	0.94273	0.871423	0.867073	0.875772	0.419426	51115
0.03	d11_1271_2	d19_1207_3	5	0.814296	0.939269	0.882904	0.878937	0.88687	0.426646	54797
0.03	d19_1203_1	d19_1207_3	10	0.381274	0.968874	0.054844	0.051005	0.058682	0.090163	38172
0.03	d19_1203_2	d19_1207_3	14	0.706786	0.941969	0.52383	0.509485	0.538175	0.286596	38518
0.03	d19_1203_3	d19_1207_3	17	0.39423	0.965225	0.307988	0.295885	0.320091	0.155842	45892
0.03	d19_1203_4	d19_1207_3	14	0.352414	0.953777	0.198549	0.187675	0.209422	0.123007	46156
0.03	d19_1207_1	d19_1207_3	17	0.652105	0.937578	0.596987	0.584808	0.609166	0.284268	41616
0.03	d19_1207_2A	d19_1207_3	6	0.884194	0.950911	0.951144	0.948827	0.953462	0.537454	37632
0.03	d19_1207_2B	d19_1207_3	8	0.745646	0.94981	0.909259	0.90577	0.912748	0.466994	40770
0.03	d11_1203_1	d19_1207_4	10	0.80899	0.928573	0.887272	0.882767	0.891776	0.421055	42490
0.03	d11_1203_2	d19_1207_4	14	0.776182	0.932288	0.89145	0.88711	0.895789	0.41312	37888
0.03	d11_1203_3	d19_1207_4	14	0.741515	0.934637	0.902726	0.898803	0.90665	0.40951	34176
0.03	d11_1203_4	d19_1207_4	12	0.79439	0.930903	0.891753	0.887395	0.896111	0.42462	39784
0.03	d11_1207_1	d19_1207_4	14	0.780547	0.92971	0.892468	0.888039	0.896897	0.423308	37876
0.03	d11_1207_2	d19_1207_4	14	0.78932	0.930991	0.904024	0.900139	0.907908	0.431056	39083
0.03	d11_1207_3	d19_1207_4	15	0.817839	0.932222	0.887677	0.883132	0.892221	0.417814	46091
0.03	d11_1207_4	d19_1207_4	12	0.796675	0.917675	0.884299	0.879559	0.889039	0.420374	40477
0.03	d11_1268_1	d19_1207_4	9	0.985938	0.921177	0.988823	0.987523	0.990124	0.653051	42527
0.03	d11_1268_2	d19_1207_4	7	0.988535	0.905464	0.988817	0.987515	0.990118	0.653257	52680
0.03	d11_1269_1	d19_1207_4	13	0.867021	0.920051	0.88398	0.879216	0.888745	0.420865	62115
0.03	d11_1269_2	d19_1207_4	10	0.841251	0.912889	0.888947	0.884314	0.89358	0.430043	52120
0.03	d11_1270_1	d19_1207_4	6	0.929446	0.925119	0.907067	0.902724	0.911409	0.502061	69734
0.03	d11_1270_2	d19_1207_4	8	0.86312	0.932326	0.90712	0.902798	0.911442	0.496629	36090
0.03	d11_1271_1	d19_1207_4	5	0.894408	0.914153	0.915027	0.911106	0.918948	0.508415	46386
0.03	d11_1271_2	d19_1207_4	7	0.901853	0.915304	0.925975	0.922554	0.929396	0.51505	50068
0.03	d19_1203_1	d19_1207_4	9	0.311665	0.93863	0.088196	0.082396	0.093996	0.137396	33443
0.03	d19_1203_2	d19_1207_4	14	0.594483	0.912952	0.449527	0.433643	0.465411	0.268091	33789
0.03	d19_1203_3	d19_1207_4	21	0.283143	0.946431	0.183874	0.171468	0.19628	0.065599	41163
0.03	d19_1203_4	d19_1207_4	21	0.254399	0.94174	0.133933	0.123865	0.144001	0.06319	41427
0.03	d19_1207_1	d19_1207_4	19	0.565972	0.912703	0.554944	0.541372	0.568516	0.272425	36887
0.03	d19_1207_2A	d19_1207_4	5	0.981886	0.920311	0.988671	0.987361	0.989981	0.654796	32903
0.03	d19_1207_2B	d19_1207_4	12	0.87259	0.93053	0.936281	0.933033	0.939528	0.549281	36041
0.03	d19_1207_3	d19_1207_4	15	0.376263	0.934359	0.087836	0.082117	0.093555	0.139254	43839
0.03	d11_1203_1	d19_1268_1	9	0.927883	0.79335	0.979311	0.978396	0.980226	0.61796	97564
0.03	d11_1203_2	d19_1268_1	15	0.913556	0.802099	0.969187	0.967918	0.970456	0.605432	92962
0.03	d11_1203_3	d19_1268_1	9	0.910319	0.78899	0.961961	0.960441	0.96348	0.604621	89250
0.03	d11_1203_4	d19_1268_1	10	0.918425	0.793051	0.974339	0.973246	0.975431	0.613162	94858
0.03	d11_1207_1	d19_1268_1	13	0.927854	0.792411	0.973913	0.972761	0.975064	0.614862	92950
0.03	d11_1207_2	d19_1268_1	13	0.915694	0.794385	0.971504	0.970314	0.972695	0.609947	94157
0.03	d11_1207_3	d19_1268_1	14	0.922107	0.794476	0.974635	0.973577	0.975692	0.613373	101165
0.03	d11_1207_4	d19_1268_1	12	0.926238	0.781458	0.978395	0.977412	0.979379	0.615939	95551
0.03	d11_1268_1	d19_1268_1	15	0.93582	0.803576	0.960715	0.959308	0.962121	0.601883	97601
0.03	d11_1268_2	d19_1268_1	21	0.941422	0.805949	0.960657	0.959248	0.962065	0.601507	107754
0.03	d11_1269_1	d19_1268_1	17	0.931717	0.794795	0.988098	0.987482	0.988714	0.62761	117189
0.03	d11_1269_2	d19_1268_1	17	0.925593	0.795196	0.972618	0.971528	0.973708	0.608803	107194
0.03	d11_1270_1	d19_1268_1	12	0.927841	0.808971	0.980555	0.979776	0.981334	0.604472	124808
0.03	d11_1270_2	d19_1268_1	10	0.922075	0.806175	0.981721	0.98085	0.982592	0.614736	91164
0.03	d11_1271_1	d19_1268_1	16	0.929884	0.80967	0.966532	0.965276	0.967788	0.60474	101460
0.03	d11_1271_2	d19_1268_1	18	0.93135	0.810554	0.958381	0.956908	0.959853	0.596847	105142
0.03	d19_1203_1	d19_1268_1	9	0.758103	0.808071	0.736375	0.731193	0.741556	0.427841	88517
0.03	d19_1203_2	d19_1268_1	34	0.748647	0.827203	0.281752	0.269552	0.293951	0.154339	88863
0.03	d19_1203_3	d19_1268_1	16	0.778755	0.800304	0.72647	0.721034	0.731907	0.459099	96237
0.03	d19_1203_4	d19_1268_1	16	0.766572	0.793827	0.739848	0.734704	0.744993	0.460724	96501
0.03	d19_1207_1	d19_1268_1	25	0.883451	0.786527	0.804808	0.79865	0.810967	0.502538	91961
0.03	d19_1207_2A	d19_1268_1	6	0.9293	0.789738	0.95626	0.954665	0.957856	0.612637	87977
0.03	d19_1207_2B	d19_1268_1	14	0.823629	0.80289	0.876002	0.87172	0.880283	0.462134	91115
0.03	d19_1207_3	d19_1268_1	14	0.700585	0.798777	0.745123	0.740258	0.749989	0.427473	98913
0.03	d19_1207_4	d19_1268_1	30	0.73762	0.799728	0.719004	0.713522	0.724486	0.447486	94184
0.03	d11_1203_1	d19_1268_2	8	0.925863	0.803669	0.962893	0.96109	0.964696	0.598621	65743
0.03	d11_1203_2	d19_1268_2	15	0.914362	0.814287	0.956941	0.955006	0.958876	0.58761	61141
0.03	d11_1203_3	d19_1268_2	11	0.911891	0.805931	0.957207	0.955282	0.959132	0.59136	57429
0.03	d11_1203_4	d19_1268_2	11	0.919857	0.807872	0.960334	0.958478	0.962191	0.594099	63037
0.03	d11_1207_1	d19_1268_2	11	0.921805	0.800731	0.957715	0.955706	0.959723	0.59871	61129
0.03	d11_1207_2	d19_1268_2	12	0.921169	0.805108	0.964844	0.963205	0.966482	0.59718	62336
0.03	d11_1207_3	d19_1268_2	10	0.930088	0.798138	0.958266	0.956312	0.96022	0.597454	69344
0.03	d11_1207_4	d19_1268_2	11	0.919944	0.792035	0.95832	0.956295	0.960344	0.592248	63730
0.03	d11_1268_1	d19_1268_2	16	0.963697	0.817622	0.974378	0.972892	0.975863	0.626629	65780
0.03	d11_1268_2	d19_1268_2	21	0.968261	0.817969	0.974334	0.972847	0.975822	0.626192	75933
0.03	d11_1269_1	d19_1268_2	14	0.939978	0.800586	0.965864	0.964063	0.967664	0.599423	85368
0.03	d11_1269_2	d19_1268_2	20	0.930877	0.813755	0.953979	0.951889	0.956069	0.585381	75373
0.03	d11_1270_1	d19_1268_2	13	0.936916	0.823607	0.960853	0.959001	0.962705	0.577874	92987
0.03	d11_1270_2	d19_1268_2	10	0.907453	0.818735	0.961483	0.959631	0.963336	0.576495	59343
0.03	d11_1271_1	d19_1268_2	17	0.91746	0.824195	0.95308	0.95108	0.955079	0.573061	69639
0.03	d11_1271_2	d19_1268_2	20	0.920159	0.826674	0.95132	0.949286	0.953354	0.569314	73321
0.03	d19_1203_1	d19_1268_2	9	0.646818	0.820004	0.708012	0.700902	0.715122	0.407412	56696
0.03	d19_1203_2	d19_1268_2	35	0.60636	0.841393	0.361911	0.351448	0.372374	0.20422	57042
0.03	d19_1203_3	d19_1268_2	17	0.667443	0.815646	0.67817	0.670831	0.685508	0.426761	64416
0.03	d19_1203_4	d19_1268_2	17	0.683704	0.809573	0.686862	0.679753	0.693971	0.419322	64680
0.03	d19_1207_1	d19_1268_2	24	0.806618	0.797017	0.753939	0.746139	0.76174	0.469543	60140
0.03	d19_1207_2A	d19_1268_2	7	0.958224	0.804538	0.971287	0.969608	0.972967	0.634071	56156
0.03	d19_1207_2B	d19_1268_2	13	0.82494	0.813346	0.879505	0.875505	0.883504	0.462432	59294
0.03	d19_1207_3	d19_1268_2	15	0.694807	0.813382	0.711425	0.704606	0.718244	0.400296	67092
0.03	d19_1207_4	d19_1268_2	26	0.680419	0.804575	0.677634	0.669865	0.685404	0.412013	62363
0.03	d19_1268_1	d19_1268_2	137	0.440517	0.908964	0.230899	0.222107	0.239691	0.094049	117437
0.03	d11_1203_1	d19_1268_3	8	0.950236	0.798894	0.964225	0.96181	0.96664	0.611013	47826
0.03	d11_1203_2	d19_1268_3	15	0.94082	0.809637	0.961533	0.959077	0.96399	0.603243	43224
0.03	d11_1203_3	d19_1268_3	10	0.935969	0.798988	0.96422	0.961944	0.966497	0.606906	39512
0.03	d11_1203_4	d19_1268_3	10	0.943573	0.80104	0.963011	0.960581	0.965441	0.606243	45120
0.03	d11_1207_1	d19_1268_3	11	0.945848	0.795799	0.959858	0.957195	0.96252	0.608808	43212
0.03	d11_1207_2	d19_1268_3	13	0.944258	0.802216	0.968717	0.9667	0.970734	0.60905	44419
0.03	d11_1207_3	d19_1268_3	11	0.953099	0.795815	0.960601	0.958011	0.963191	0.607523	51427
0.03	d11_1207_4	d19_1268_3	11	0.94495	0.787349	0.959655	0.956927	0.962383	0.603969	45813
0.03	d11_1268_1	d19_1268_3	16	0.983327	0.81296	0.985996	0.984564	0.987428	0.650461	47863
0.03	d11_1268_2	d19_1268_3	20	0.9859	0.811376	0.985972	0.984538	0.987405	0.650104	58016
0.03	d11_1269_1	d19_1268_3	15	0.962491	0.797972	0.965512	0.963041	0.967983	0.608659	67451
0.03	d11_1269_2	d19_1268_3	18	0.955827	0.805368	0.958061	0.955323	0.960799	0.601005	57456
0.03	d11_1270_1	d19_1268_3	13	0.962888	0.819206	0.962877	0.960408	0.965345	0.58889	75070
0.03	d11_1270_2	d19_1268_3	10	0.942983	0.813972	0.963876	0.961443	0.966309	0.59571	41426
0.03	d11_1271_1	d19_1268_3	17	0.954101	0.819772	0.960308	0.957828	0.962788	0.595502	51722
0.03	d11_1271_2	d19_1268_3	20	0.955238	0.822399	0.961398	0.959024	0.963772	0.592762	55404
0.03	d19_1203_1	d19_1268_3	9	0.734856	0.815381	0.739979	0.731334	0.748624	0.435385	38779
0.03	d19_1203_2	d19_1268_3	33	0.431872	0.832004	0.303574	0.290381	0.316768	0.185145	39125
0.03	d19_1203_3	d19_1268_3	17	0.769758	0.810421	0.703956	0.694732	0.713179	0.4527	46499
0.03	d19_1203_4	d19_1268_3	16	0.771956	0.802182	0.711835	0.702872	0.720799	0.443793	46763
0.03	d19_1207_1	d19_1268_3	21	0.745305	0.785799	0.770881	0.762356	0.779407	0.487115	42223
0.03	d19_1207_2A	d19_1268_3	6	0.980387	0.797613	0.98415	0.982523	0.985776	0.655665	38239
0.03	d19_1207_2B	d19_1268_3	14	0.843875	0.810945	0.886573	0.881857	0.891289	0.477663	41377
0.03	d19_1207_3	d19_1268_3	15	0.786558	0.808255	0.741054	0.732659	0.74945	0.423933	49175
0.03	d19_1207_4	d19_1268_3	28	0.751204	0.803574	0.707566	0.697862	0.71727	0.432506	44446
0.03	d19_1268_1	d19_1268_3	137	0.542263	0.905019	0.064625	0.05824	0.07101	0.047715	99520
0.03	d19_1268_2	d19_1268_3	130	0.347435	0.904623	0.174415	0.16499	0.18384	0.059855	67699
0.03	d11_1203_1	d19_1269_1	9	0.902826	0.705101	0.897653	0.893443	0.901863	0.579267	56661
0.03	d11_1203_2	d19_1269_1	13	0.890778	0.709321	0.901234	0.897052	0.905415	0.57812	52059
0.03	d11_1203_3	d19_1269_1	10	0.878627	0.701891	0.919411	0.915582	0.92324	0.585839	48347
0.03	d11_1203_4	d19_1269_1	8	0.89747	0.699869	0.898884	0.894638	0.90313	0.581858	53955
0.03	d11_1207_1	d19_1269_1	10	0.894057	0.696208	0.886137	0.881397	0.890877	0.580012	52047
0.03	d11_1207_2	d19_1269_1	11	0.895933	0.70053	0.92425	0.920749	0.927751	0.592358	53254
0.03	d11_1207_3	d19_1269_1	9	0.908201	0.693689	0.889705	0.885164	0.894246	0.58145	60262
0.03	d11_1207_4	d19_1269_1	10	0.898587	0.686344	0.882187	0.877405	0.886969	0.574021	54648
0.03	d11_1268_1	d19_1269_1	21	0.995696	0.732389	0.997527	0.997008	0.998045	0.679324	56698
0.03	d11_1268_2	d19_1269_1	22	0.995841	0.719745	0.99752	0.997001	0.998039	0.6795	66851
0.03	d11_1269_1	d19_1269_1	13	0.926776	0.695393	0.89462	0.890381	0.898859	0.566116	76286
0.03	d11_1269_2	d19_1269_1	20	0.916037	0.715437	0.886699	0.882163	0.891236	0.567745	66291
0.03	d11_1270_1	d19_1269_1	12	0.924176	0.72307	0.898371	0.89435	0.902392	0.542084	83905
0.03	d11_1270_2	d19_1269_1	11	0.890213	0.722534	0.90109	0.897149	0.905031	0.552088	50261
0.03	d11_1271_1	d19_1269_1	21	0.908219	0.73663	0.906501	0.902789	0.910214	0.559154	60557
0.03	d11_1271_2	d19_1269_1	18	0.912421	0.724016	0.920785	0.917571	0.923999	0.564469	64239
0.03	d19_1203_1	d19_1269_1	7	0.951989	0.717411	0.987935	0.987007	0.988863	0.632271	47614
0.03	d19_1203_2	d19_1269_1	25	0.84216	0.713496	0.928918	0.925348	0.932488	0.500768	47960
0.03	d19_1203_3	d19_1269_1	14	0.893049	0.706518	0.946066	0.943266	0.948866	0.598222	55334
0.03	d19_1203_4	d19_1269_1	14	0.893198	0.699137	0.937786	0.934748	0.940825	0.589032	55598
0.03	d19_1207_1	d19_1269_1	19	0.886129	0.678548	0.934556	0.930957	0.938154	0.598314	51058
0.03	d19_1207_2A	d19_1269_1	8	0.996006	0.706383	0.997148	0.996545	0.99775	0.683139	47074
0.03	d19_1207_2B	d19_1269_1	11	0.819366	0.707798	0.844776	0.839595	0.849958	0.508509	50212
0.03	d19_1207_3	d19_1269_1	13	0.903258	0.707161	0.975512	0.974206	0.976819	0.608378	58010
0.03	d19_1207_4	d19_1269_1	24	0.902967	0.692908	0.97642	0.974991	0.977849	0.60373	53281
0.03	d19_1268_1	d19_1269_1	118	0.791537	0.733731	0.927167	0.924469	0.929865	0.449716	108355
0.03	d19_1268_2	d19_1269_1	111	0.75637	0.735797	0.897533	0.894054	0.901012	0.420473	76534
0.03	d19_1268_3	d19_1269_1	112	0.720115	0.735063	0.889172	0.884908	0.893436	0.391025	58617
0.03	d11_1203_1	d19_1269_2	10	0.816962	0.732386	0.807629	0.801915	0.813343	0.523557	61408
0.03	d11_1203_2	d19_1269_2	16	0.794634	0.740222	0.814668	0.80881	0.820526	0.522973	56806
0.03	d11_1203_3	d19_1269_2	11	0.842506	0.729331	0.850939	0.845136	0.856742	0.537619	53094
0.03	d11_1203_4	d19_1269_2	10	0.80815	0.729034	0.810432	0.804553	0.816311	0.528617	58702
0.03	d11_1207_1	d19_1269_2	10	0.803817	0.721666	0.7854	0.778909	0.791891	0.528088	56794
0.03	d11_1207_2	d19_1269_2	13	0.822107	0.729915	0.860555	0.855381	0.865729	0.546194	58001
0.03	d11_1207_3	d19_1269_2	12	0.827993	0.725086	0.792389	0.78626	0.798517	0.529236	65009
0.03	d11_1207_4	d19_1269_2	9	0.809378	0.70943	0.776067	0.769665	0.782469	0.515853	59395
0.03	d11_1268_1	d19_1269_2	22	0.990886	0.758651	0.993914	0.993151	0.994676	0.669128	61445
0.03	d11_1268_2	d19_1269_2	23	0.99176	0.746452	0.9939	0.993136	0.994663	0.669487	71598
0.03	d11_1269_1	d19_1269_2	19	0.859341	0.732485	0.800267	0.794605	0.805929	0.503485	81033
0.03	d11_1269_2	d19_1269_2	22	0.838931	0.744653	0.783749	0.777699	0.789799	0.505185	71038
0.03	d11_1270_1	d19_1269_2	12	0.855367	0.746978	0.80673	0.801314	0.812146	0.466852	88652
0.03	d11_1270_2	d19_1269_2	12	0.786067	0.748482	0.811475	0.806154	0.816797	0.475477	55008
0.03	d11_1271_1	d19_1269_2	20	0.819429	0.758756	0.822116	0.817123	0.827109	0.488345	65304
0.03	d11_1271_2	d19_1269_2	20	0.827936	0.752737	0.850317	0.845898	0.854735	0.497846	68986
0.03	d19_1203_1	d19_1269_2	9	0.949886	0.745564	0.978366	0.976834	0.979898	0.607788	52361
0.03	d19_1203_2	d19_1269_2	31	0.846017	0.751553	0.897164	0.891987	0.902341	0.47296	52707
0.03	d19_1203_3	d19_1269_2	20	0.86445	0.743624	0.903785	0.899498	0.908073	0.562443	60081
0.03	d19_1203_4	d19_1269_2	18	0.812279	0.732349	0.887572	0.883	0.892143	0.546958	60345
0.03	d19_1207_1	d19_1269_2	23	0.888433	0.713445	0.88379	0.878184	0.889395	0.564978	55805
0.03	d19_1207_2A	d19_1269_2	8	0.990274	0.731362	0.992967	0.992084	0.993851	0.673493	51821
0.03	d19_1207_2B	d19_1269_2	13	0.736313	0.736318	0.757106	0.750393	0.763819	0.462119	54959
0.03	d19_1207_3	d19_1269_2	16	0.868031	0.737723	0.956244	0.954241	0.958248	0.574064	62757
0.03	d19_1207_4	d19_1269_2	27	0.896705	0.724534	0.959352	0.957101	0.961603	0.573541	58028
0.03	d19_1268_1	d19_1269_2	113	0.762727	0.755447	0.922321	0.919714	0.924929	0.437305	113102
0.03	d19_1268_2	d19_1269_2	105	0.738143	0.752479	0.871847	0.86784	0.875855	0.397637	81281
0.03	d19_1268_3	d19_1269_2	109	0.732056	0.757133	0.872368	0.86752	0.877216	0.374981	63364
0.03	d19_1269_1	d19_1269_2	189	0.264477	0.829973	0.203396	0.19151	0.215282	0.075104	72199
0.03	d11_1203_1	d19_1269_3	9	0.938685	0.737577	0.924712	0.920462	0.928962	0.594454	45340
0.03	d11_1203_2	d19_1269_3	14	0.928028	0.743152	0.926848	0.922691	0.931006	0.593263	40738
0.03	d11_1203_3	d19_1269_3	11	0.921353	0.736924	0.938994	0.935351	0.942637	0.599331	37026
0.03	d11_1203_4	d19_1269_3	9	0.933433	0.73448	0.925099	0.920851	0.929346	0.594384	42634
0.03	d11_1207_1	d19_1269_3	10	0.929284	0.729146	0.916099	0.911342	0.920856	0.593045	40726
0.03	d11_1207_2	d19_1269_3	12	0.932034	0.735541	0.942324	0.938927	0.94572	0.60183	41933
0.03	d11_1207_3	d19_1269_3	9	0.941521	0.726433	0.919062	0.914486	0.923638	0.594377	48941
0.03	d11_1207_4	d19_1269_3	10	0.934313	0.719785	0.91423	0.909386	0.919074	0.588814	43327
0.03	d11_1268_1	d19_1269_3	21	0.995548	0.762698	0.997115	0.996426	0.997803	0.678852	45377
0.03	d11_1268_2	d19_1269_3	22	0.995642	0.751128	0.997107	0.996418	0.997796	0.678588	55530
0.03	d11_1269_1	d19_1269_3	15	0.955422	0.732317	0.924196	0.919894	0.928498	0.585171	64965
0.03	d11_1269_2	d19_1269_3	23	0.947681	0.753203	0.918107	0.913497	0.922717	0.585759	54970
0.03	d11_1270_1	d19_1269_3	12	0.962609	0.754116	0.927441	0.923357	0.931525	0.581257	72584
0.03	d11_1270_2	d19_1269_3	12	0.930354	0.755676	0.928839	0.924833	0.932845	0.580045	38940
0.03	d11_1271_1	d19_1269_3	22	0.94439	0.769302	0.932072	0.928287	0.935857	0.58462	49236
0.03	d11_1271_2	d19_1269_3	20	0.947504	0.759193	0.941845	0.938587	0.945103	0.588484	52918
0.03	d19_1203_1	d19_1269_3	8	0.940374	0.750702	0.990582	0.989754	0.991409	0.638891	36293
0.03	d19_1203_2	d19_1269_3	25	0.840334	0.744263	0.938401	0.934944	0.941857	0.532571	36639
0.03	d19_1203_3	d19_1269_3	15	0.933883	0.740714	0.960108	0.957549	0.962668	0.612195	44013
0.03	d19_1203_4	d19_1269_3	16	0.934729	0.736184	0.954444	0.951603	0.957284	0.605693	44277
0.03	d19_1207_1	d19_1269_3	20	0.921433	0.714184	0.95209	0.948885	0.955296	0.611945	39737
0.03	d19_1207_2A	d19_1269_3	7	0.995805	0.736701	0.996662	0.995861	0.997464	0.681983	35753
0.03	d19_1207_2B	d19_1269_3	14	0.875961	0.746627	0.886858	0.881718	0.891999	0.533598	38891
0.03	d19_1207_3	d19_1269_3	14	0.938144	0.74096	0.981479	0.980258	0.982699	0.616903	46689
0.03	d19_1207_4	d19_1269_3	26	0.925596	0.730036	0.982765	0.981503	0.984028	0.618915	41960
0.03	d19_1268_1	d19_1269_3	108	0.8611	0.750591	0.931582	0.928116	0.935048	0.480018	97034
0.03	d19_1268_2	d19_1269_3	99	0.808136	0.74704	0.924712	0.921444	0.92798	0.457528	65213
0.03	d19_1268_3	d19_1269_3	105	0.730971	0.756492	0.896428	0.891793	0.901062	0.416446	47296
0.03	d19_1269_1	d19_1269_3	167	0.435784	0.795288	0.497736	0.483758	0.511714	0.127203	56131
0.03	d19_1269_2	d19_1269_3	170	0.474293	0.826142	0.480234	0.465972	0.494495	0.138742	60878
0.03	d11_1203_1	d19_1270_1	8	0.927475	0.853208	0.960621	0.958759	0.962483	0.585664	60310
0.03	d11_1203_2	d19_1270_1	14	0.915811	0.861799	0.960138	0.958291	0.961985	0.580763	55708
0.03	d11_1203_3	d19_1270_1	9	0.913301	0.85146	0.965432	0.963789	0.967074	0.589006	51996
0.03	d11_1203_4	d19_1270_1	9	0.923616	0.853113	0.961439	0.959619	0.963259	0.587075	57604
0.03	d11_1207_1	d19_1270_1	10	0.92398	0.848623	0.961931	0.960076	0.963786	0.59171	55696
0.03	d11_1207_2	d19_1270_1	12	0.923203	0.854898	0.965688	0.964064	0.967311	0.589278	56903
0.03	d11_1207_3	d19_1270_1	9	0.932719	0.846202	0.957997	0.956032	0.959962	0.586845	63911
0.03	d11_1207_4	d19_1270_1	8	0.923735	0.836046	0.958783	0.956794	0.960771	0.584535	58297
0.03	d11_1268_1	d19_1270_1	13	0.991052	0.860219	0.994313	0.993602	0.995024	0.669858	60347
0.03	d11_1268_2	d19_1270_1	21	0.991943	0.867229	0.994301	0.993589	0.995013	0.669704	70500
0.03	d11_1269_1	d19_1270_1	13	0.94403	0.848186	0.959535	0.957578	0.961491	0.581614	79935
0.03	d11_1269_2	d19_1270_1	16	0.934887	0.8552	0.959739	0.957794	0.961685	0.582094	69940
0.03	d11_1270_1	d19_1270_1	11	0.935057	0.867608	0.969763	0.968039	0.971487	0.5894	87554
0.03	d11_1270_2	d19_1270_1	10	0.942534	0.86767	0.971435	0.969734	0.973137	0.606697	53910
0.03	d11_1271_1	d19_1270_1	16	0.951624	0.870843	0.971834	0.970219	0.973449	0.609381	64206
0.03	d11_1271_2	d19_1270_1	17	0.952775	0.869583	0.974113	0.972646	0.975579	0.607239	67888
0.03	d19_1203_1	d19_1270_1	7	0.576888	0.864021	0.649915	0.641854	0.657975	0.363624	51263
0.03	d19_1203_2	d19_1270_1	30	0.544498	0.880279	0.190326	0.178073	0.20258	0.115485	51609
0.03	d19_1203_3	d19_1270_1	15	0.641931	0.860789	0.647129	0.639049	0.655208	0.390072	58983
0.03	d19_1203_4	d19_1270_1	14	0.623205	0.85286	0.644517	0.636561	0.652473	0.376265	59247
0.03	d19_1207_1	d19_1270_1	18	0.779992	0.835652	0.761455	0.75359	0.769321	0.46053	54707
0.03	d19_1207_2A	d19_1270_1	6	0.990143	0.851888	0.993857	0.993087	0.994627	0.673043	50723
0.03	d19_1207_2B	d19_1270_1	13	0.853252	0.862633	0.883693	0.879138	0.888247	0.478469	53861
0.03	d19_1207_3	d19_1270_1	12	0.6721	0.856334	0.658024	0.650247	0.6658	0.3805	61659
0.03	d19_1207_4	d19_1270_1	21	0.598946	0.84514	0.624848	0.616244	0.633452	0.370195	56930
0.03	d19_1268_1	d19_1270_1	95	0.406307	0.872498	0.121057	0.116085	0.126029	0.108605	112004
0.03	d19_1268_2	d19_1270_1	90	0.343053	0.874756	0.299636	0.290163	0.309109	0.145131	80183
0.03	d19_1268_3	d19_1270_1	93	0.446183	0.875412	0.186854	0.176255	0.197453	0.123967	62266
0.03	d19_1269_1	d19_1270_1	74	0.784391	0.71994	0.936365	0.933831	0.9389	0.46344	71101
0.03	d19_1269_2	d19_1270_1	74	0.776632	0.747438	0.927754	0.925076	0.930432	0.453029	75848
0.03	d19_1269_3	d19_1270_1	73	0.838341	0.751184	0.94316	0.940081	0.94624	0.503717	59780
0.03	d11_1203_1	d19_1270_2	9	0.641011	0.837156	0.599273	0.591072	0.607474	0.38168	59506
0.03	d11_1203_2	d19_1270_2	16	0.704211	0.847797	0.621037	0.612129	0.629944	0.385485	54904
